lob,iteration,method,percentage_error
medmal,82,bornhuetter_ferguson,0.011128978245770615
medmal,83,chain_ladder,-0.4655144682514539
medmal,83,mack_chain_ladder,-0.4655144682514539
medmal,83,bornhuetter_ferguson,-0.046381182935995004
medmal,84,chain_ladder,-0.4318830229487444
medmal,84,mack_chain_ladder,-0.4318830229487444
medmal,84,bornhuetter_ferguson,-0.00999340254571054
medmal,85,chain_ladder,-0.42085895490865216
medmal,85,mack_chain_ladder,-0.42085895490865216
medmal,85,bornhuetter_ferguson,0.02987731345227387
medmal,86,chain_ladder,-0.251714463689301
medmal,86,mack_chain_ladder,-0.251714463689301
medmal,86,bornhuetter_ferguson,0.03571721990291542
medmal,87,chain_ladder,-0.13589860449395585
medmal,87,mack_chain_ladder,-0.13589860449395585
medmal,87,bornhuetter_ferguson,0.1875025119466954
medmal,88,chain_ladder,-0.387493631498813
medmal,88,mack_chain_ladder,-0.387493631498813
medmal,88,bornhuetter_ferguson,0.05945713806536339
medmal,89,chain_ladder,-0.3058571775317663
medmal,89,mack_chain_ladder,-0.3058571775317663
medmal,89,bornhuetter_ferguson,-0.027379099293804714
medmal,90,chain_ladder,-0.2989015631669711
medmal,90,mack_chain_ladder,-0.2989015631669711
medmal,90,bornhuetter_ferguson,0.09872812586974622
medmal,91,chain_ladder,-0.16051570033434895
medmal,91,mack_chain_ladder,-0.16051570033434895
medmal,91,bornhuetter_ferguson,0.061216508415752484
medmal,92,chain_ladder,-0.3396486582329681
medmal,92,mack_chain_ladder,-0.3396486582329681
medmal,92,bornhuetter_ferguson,0.0649746880264347
medmal,93,chain_ladder,-0.10349495202405794
medmal,93,mack_chain_ladder,-0.10349495202405794
medmal,93,bornhuetter_ferguson,0.046632174790420575
medmal,94,chain_ladder,-0.19159837064347224
medmal,94,mack_chain_ladder,-0.19159837064347224
medmal,94,bornhuetter_ferguson,0.06288476089838611
medmal,95,chain_ladder,-0.20433381926462965
medmal,95,mack_chain_ladder,-0.20433381926462965
medmal,95,bornhuetter_ferguson,0.10181260601160466
medmal,96,chain_ladder,-0.14196416451421542
medmal,96,mack_chain_ladder,-0.14196416451421542
medmal,96,bornhuetter_ferguson,0.054369957890204566
medmal,97,chain_ladder,-0.28896608883976277
medmal,97,mack_chain_ladder,-0.28896608883976277
medmal,97,bornhuetter_ferguson,0.05740835054381907
medmal,98,chain_ladder,-0.270013348916314
medmal,98,mack_chain_ladder,-0.270013348916314
medmal,98,bornhuetter_ferguson,0.07277884710869714
medmal,99,chain_ladder,-0.06746741520050392
medmal,99,mack_chain_ladder,-0.06746741520050392
medmal,99,bornhuetter_ferguson,0.0480182516560166
othliab,0,chain_ladder,0.01583375191304691
othliab,0,mack_chain_ladder,0.01583375191304691
othliab,0,bornhuetter_ferguson,0.045741243798746604
othliab,1,chain_ladder,0.009331851562901547
othliab,1,mack_chain_ladder,0.009331851562901547
othliab,1,bornhuetter_ferguson,0.041841205087505155
othliab,2,chain_ladder,-0.026235269566798308
othliab,2,mack_chain_ladder,-0.026235269566798308
othliab,2,bornhuetter_ferguson,0.03417701170007251
othliab,3,chain_ladder,0.0192773449455372
othliab,3,mack_chain_ladder,0.0192773449455372
othliab,3,bornhuetter_ferguson,0.015176453270589352
othliab,4,chain_ladder,-0.022538174818522078
othliab,4,mack_chain_ladder,-0.022538174818522078
othliab,4,bornhuetter_ferguson,0.0821445204588708
othliab,5,chain_ladder,-0.019972884287253318
othliab,5,mack_chain_ladder,-0.019972884287253318
othliab,5,bornhuetter_ferguson,0.02415302735279952
othliab,6,chain_ladder,0.010222838150541763
othliab,6,mack_chain_ladder,0.010222838150541763
othliab,6,bornhuetter_ferguson,0.03691891860438704
othliab,7,chain_ladder,-0.026882062999150514
othliab,7,mack_chain_ladder,-0.026882062999150514
othliab,7,bornhuetter_ferguson,0.024829944690396163
othliab,8,chain_ladder,0.0023412174011850743
othliab,8,mack_chain_ladder,0.0023412174011850743
othliab,8,bornhuetter_ferguson,0.020015495237657357
othliab,9,chain_ladder,-0.016352169716177194
othliab,9,mack_chain_ladder,-0.016352169716177194
othliab,9,bornhuetter_ferguson,0.09598576826413992
othliab,10,chain_ladder,0.004037637108296875
othliab,10,mack_chain_ladder,0.004037637108296875
othliab,10,bornhuetter_ferguson,0.03582684913816907
othliab,11,chain_ladder,0.05140064743576572
othliab,11,mack_chain_ladder,0.05140064743576572
othliab,11,bornhuetter_ferguson,0.20326094539881714
othliab,12,chain_ladder,0.01964833194475954
othliab,12,mack_chain_ladder,0.01964833194475954
othliab,12,bornhuetter_ferguson,0.12719977289676318
othliab,13,chain_ladder,-0.03742745159508063
othliab,13,mack_chain_ladder,-0.03742745159508063
othliab,13,bornhuetter_ferguson,0.020328712215211334
othliab,14,chain_ladder,-0.010233651088618324
othliab,14,mack_chain_ladder,-0.010233651088618324
othliab,14,bornhuetter_ferguson,0.07054167797936267
othliab,15,chain_ladder,0.009971467358983572
othliab,15,mack_chain_ladder,0.009971467358983572
othliab,15,bornhuetter_ferguson,0.024000020872408066
othliab,16,chain_ladder,0.02073934290144305
othliab,16,mack_chain_ladder,0.02073934290144305
othliab,16,bornhuetter_ferguson,0.0790518287339685
othliab,17,chain_ladder,-0.024951663446929315
othliab,17,mack_chain_ladder,-0.024951663446929315
othliab,17,bornhuetter_ferguson,0.018721907764973525
othliab,18,chain_ladder,-0.015152009023107985
othliab,18,mack_chain_ladder,-0.015152009023107985
othliab,18,bornhuetter_ferguson,0.011952762440365475
othliab,19,chain_ladder,-0.038923615436067996
othliab,19,mack_chain_ladder,-0.038923615436067996
othliab,19,bornhuetter_ferguson,0.07644640171309693
othliab,20,chain_ladder,0.01188909378323904
othliab,20,mack_chain_ladder,0.01188909378323904
othliab,20,bornhuetter_ferguson,0.054342409187328154
othliab,21,chain_ladder,-0.07039713132256964
othliab,21,mack_chain_ladder,-0.07039713132256964
othliab,21,bornhuetter_ferguson,-0.015330636518313035
othliab,22,chain_ladder,0.00018179992139529476
othliab,22,mack_chain_ladder,0.00018179992139529476
othliab,22,bornhuetter_ferguson,0.00856367739484193
othliab,23,chain_ladder,0.020538889694330396
othliab,23,mack_chain_ladder,0.020538889694330396
othliab,23,bornhuetter_ferguson,0.01709445319518032
othliab,24,chain_ladder,0.027508506616291346
othliab,24,mack_chain_ladder,0.027508506616291346
othliab,24,bornhuetter_ferguson,0.08875796974538137
othliab,25,chain_ladder,-0.001976178823625
othliab,25,mack_chain_ladder,-0.001976178823625
othliab,25,bornhuetter_ferguson,0.01156865828190239
othliab,26,chain_ladder,-0.11094765737096488
othliab,26,mack_chain_ladder,-0.11094765737096488
othliab,26,bornhuetter_ferguson,0.009455686388087995
othliab,27,chain_ladder,0.003470571793218955
othliab,27,mack_chain_ladder,0.003470571793218955
othliab,27,bornhuetter_ferguson,0.02250558540881806
othliab,28,chain_ladder,-0.008005491022066156
othliab,28,mack_chain_ladder,-0.008005491022066156
othliab,28,bornhuetter_ferguson,0.07161975222192409
othliab,29,chain_ladder,-0.023889567540365007
othliab,29,mack_chain_ladder,-0.023889567540365007
othliab,29,bornhuetter_ferguson,0.04346184789408763
othliab,30,chain_ladder,0.005351147170462118
othliab,30,mack_chain_ladder,0.005351147170462118
othliab,30,bornhuetter_ferguson,0.05196208922799528
othliab,31,chain_ladder,0.004757737773709087
othliab,31,mack_chain_ladder,0.004757737773709087
othliab,31,bornhuetter_ferguson,0.05662909790208311
othliab,32,chain_ladder,-0.006604642403999432
othliab,32,mack_chain_ladder,-0.006604642403999432
othliab,32,bornhuetter_ferguson,0.04966495575457923
othliab,33,chain_ladder,0.056290136072730486
othliab,33,mack_chain_ladder,0.056290136072730486
othliab,33,bornhuetter_ferguson,0.0562211592231291
othliab,34,chain_ladder,0.008497852000517097
othliab,34,mack_chain_ladder,0.008497852000517097
othliab,34,bornhuetter_ferguson,0.015679227759492185
othliab,35,chain_ladder,-0.08006669577702889
othliab,35,mack_chain_ladder,-0.08006669577702889
othliab,35,bornhuetter_ferguson,-0.035929377599483316
othliab,36,chain_ladder,0.028745611133066933
othliab,36,mack_chain_ladder,0.028745611133066933
othliab,36,bornhuetter_ferguson,0.07122915653014096
othliab,37,chain_ladder,0.0331337202326342
othliab,37,mack_chain_ladder,0.0331337202326342
othliab,37,bornhuetter_ferguson,0.032519915188203734
othliab,38,chain_ladder,0.001963292644314756
othliab,38,mack_chain_ladder,0.001963292644314756
othliab,38,bornhuetter_ferguson,0.036126717694847627
othliab,39,chain_ladder,0.02590157127221634
othliab,39,mack_chain_ladder,0.02590157127221634
othliab,39,bornhuetter_ferguson,0.07506190826627111
othliab,40,chain_ladder,-0.0011755338944007601
othliab,40,mack_chain_ladder,-0.0011755338944007601
othliab,40,bornhuetter_ferguson,0.08251322511427131
othliab,41,chain_ladder,-0.02049599298399752
othliab,41,mack_chain_ladder,-0.02049599298399752
othliab,41,bornhuetter_ferguson,0.035972614511197744
othliab,42,chain_ladder,-0.0011223017239920137
othliab,42,mack_chain_ladder,-0.0011223017239920137
othliab,42,bornhuetter_ferguson,0.020837008524788578
othliab,43,chain_ladder,-0.017089597386424685
othliab,43,mack_chain_ladder,-0.017089597386424685
othliab,43,bornhuetter_ferguson,0.07405088234579034
othliab,44,chain_ladder,0.03935677428084934
othliab,44,mack_chain_ladder,0.03935677428084934
othliab,44,bornhuetter_ferguson,0.03852596730860052
othliab,45,chain_ladder,0.022755149221604702
othliab,45,mack_chain_ladder,0.022755149221604702
othliab,45,bornhuetter_ferguson,0.01894791839388262
othliab,46,chain_ladder,-0.042501457511563916
othliab,46,mack_chain_ladder,-0.042501457511563916
othliab,46,bornhuetter_ferguson,0.16062925128594155
othliab,47,chain_ladder,0.013081956435274447
othliab,47,mack_chain_ladder,0.013081956435274447
othliab,47,bornhuetter_ferguson,0.05492554639518074
othliab,48,chain_ladder,0.0031991147806515177
othliab,48,mack_chain_ladder,0.0031991147806515177
othliab,48,bornhuetter_ferguson,0.04060210736236578
othliab,49,chain_ladder,-0.046076203299701024
othliab,49,mack_chain_ladder,-0.046076203299701024
othliab,49,bornhuetter_ferguson,0.024718624320242032
othliab,50,chain_ladder,-0.035444783580976004
othliab,50,mack_chain_ladder,-0.035444783580976004
othliab,50,bornhuetter_ferguson,0.04712807870128512
othliab,51,chain_ladder,0.029543692081124853
othliab,51,mack_chain_ladder,0.029543692081124853
othliab,51,bornhuetter_ferguson,0.06633342868067717
othliab,52,chain_ladder,-0.013791376811705473
othliab,52,mack_chain_ladder,-0.013791376811705473
othliab,52,bornhuetter_ferguson,0.06832544495119384
othliab,53,chain_ladder,-0.07842913811768482
othliab,53,mack_chain_ladder,-0.07842913811768482
othliab,53,bornhuetter_ferguson,0.07627681662484512
othliab,54,chain_ladder,0.012875523981600445
othliab,54,mack_chain_ladder,0.012875523981600445
othliab,54,bornhuetter_ferguson,0.024139909907804704
othliab,55,chain_ladder,-0.0010428676035258958
othliab,55,mack_chain_ladder,-0.0010428676035258958
othliab,55,bornhuetter_ferguson,0.06178399378976743
othliab,56,chain_ladder,-0.062492281472305865
othliab,56,mack_chain_ladder,-0.062492281472305865
othliab,56,bornhuetter_ferguson,0.06167286882068078
othliab,57,chain_ladder,-0.053382849208187075
othliab,57,mack_chain_ladder,-0.053382849208187075
othliab,57,bornhuetter_ferguson,0.12159122635676782
othliab,58,chain_ladder,-0.042086175114470575
othliab,58,mack_chain_ladder,-0.042086175114470575
othliab,58,bornhuetter_ferguson,0.05104242634059975
othliab,59,chain_ladder,-0.04209509759538474
othliab,59,mack_chain_ladder,-0.04209509759538474
othliab,59,bornhuetter_ferguson,0.0870028836899647
othliab,60,chain_ladder,0.04951326545191063
othliab,60,mack_chain_ladder,0.04951326545191063
othliab,60,bornhuetter_ferguson,0.07427616137887584
othliab,61,chain_ladder,-0.0129340941781262
othliab,61,mack_chain_ladder,-0.0129340941781262
othliab,61,bornhuetter_ferguson,0.06112754447327315
othliab,62,chain_ladder,-0.014278601343776664
othliab,62,mack_chain_ladder,-0.014278601343776664
othliab,62,bornhuetter_ferguson,0.11847654730818322
othliab,63,chain_ladder,-0.005863136143787147
othliab,63,mack_chain_ladder,-0.005863136143787147
othliab,63,bornhuetter_ferguson,0.03615260117935574
othliab,64,chain_ladder,-0.001225962696996921
othliab,64,mack_chain_ladder,-0.001225962696996921
othliab,64,bornhuetter_ferguson,0.06830663178216104
othliab,65,chain_ladder,0.018873942913058474
othliab,65,mack_chain_ladder,0.018873942913058474
othliab,65,bornhuetter_ferguson,0.026563706606532376
othliab,66,chain_ladder,0.024873269778470784
othliab,66,mack_chain_ladder,0.024873269778470784
othliab,66,bornhuetter_ferguson,0.06275577597912402
othliab,67,chain_ladder,-0.01903253377598011
othliab,67,mack_chain_ladder,-0.01903253377598011
othliab,67,bornhuetter_ferguson,0.05498896034667057
othliab,68,chain_ladder,-0.056063967958563436
othliab,68,mack_chain_ladder,-0.056063967958563436
othliab,68,bornhuetter_ferguson,0.016661480546477758
othliab,69,chain_ladder,0.017995546609323527
othliab,69,mack_chain_ladder,0.017995546609323527
othliab,69,bornhuetter_ferguson,0.03702584767015678
othliab,70,chain_ladder,0.0057161528024007435
othliab,70,mack_chain_ladder,0.0057161528024007435
othliab,70,bornhuetter_ferguson,0.014849068251872105
othliab,71,chain_ladder,0.011979606417218503
othliab,71,mack_chain_ladder,0.011979606417218503
othliab,71,bornhuetter_ferguson,0.015290075343373313
othliab,72,chain_ladder,0.010147664372287363
othliab,72,mack_chain_ladder,0.010147664372287363
othliab,72,bornhuetter_ferguson,0.11870506075289827
othliab,73,chain_ladder,0.01859570214613537
othliab,73,mack_chain_ladder,0.01859570214613537
othliab,73,bornhuetter_ferguson,0.051313009151331045
othliab,74,chain_ladder,-0.0015172793661839626
othliab,74,mack_chain_ladder,-0.0015172793661839626
othliab,74,bornhuetter_ferguson,0.06453525351820193
othliab,75,chain_ladder,0.04644542325336851
othliab,75,mack_chain_ladder,0.04644542325336851
othliab,75,bornhuetter_ferguson,0.003161763646753409
othliab,76,chain_ladder,-0.002903423634290563
othliab,76,mack_chain_ladder,-0.002903423634290563
othliab,76,bornhuetter_ferguson,0.037254813989956524
othliab,77,chain_ladder,-0.006260643923584793
othliab,77,mack_chain_ladder,-0.006260643923584793
othliab,77,bornhuetter_ferguson,0.05611894327672712
othliab,78,chain_ladder,-0.04749673706317065
othliab,78,mack_chain_ladder,-0.04749673706317065
othliab,78,bornhuetter_ferguson,0.18452142743073438
othliab,79,chain_ladder,0.016499553568169227
othliab,79,mack_chain_ladder,0.016499553568169227
othliab,79,bornhuetter_ferguson,0.011151571912372715
othliab,80,chain_ladder,-0.011714721037759192
othliab,80,mack_chain_ladder,-0.011714721037759192
othliab,80,bornhuetter_ferguson,0.023161002559731702
othliab,81,chain_ladder,0.02461359090091218
othliab,81,mack_chain_ladder,0.02461359090091218
othliab,81,bornhuetter_ferguson,-0.001712077224368067
othliab,82,chain_ladder,0.02171384012483453
othliab,82,mack_chain_ladder,0.02171384012483453
othliab,82,bornhuetter_ferguson,0.05374974014577398
othliab,83,chain_ladder,0.013217298365392463
othliab,83,mack_chain_ladder,0.013217298365392463
othliab,83,bornhuetter_ferguson,0.14284783903806006
othliab,84,chain_ladder,0.031202127515864868
othliab,84,mack_chain_ladder,0.031202127515864868
othliab,84,bornhuetter_ferguson,0.08361857349768871
othliab,85,chain_ladder,-0.00796664597666622
othliab,85,mack_chain_ladder,-0.00796664597666622
othliab,85,bornhuetter_ferguson,0.026193018947864525
othliab,86,chain_ladder,0.011589809497853877
othliab,86,mack_chain_ladder,0.011589809497853877
othliab,86,bornhuetter_ferguson,0.027183867168632084
othliab,87,chain_ladder,-0.041621875718429735
othliab,87,mack_chain_ladder,-0.041621875718429735
othliab,87,bornhuetter_ferguson,0.052870982100266146
othliab,88,chain_ladder,0.0005012284074616994
othliab,88,mack_chain_ladder,0.0005012284074616994
othliab,88,bornhuetter_ferguson,0.029365187204881738
othliab,89,chain_ladder,-0.03274588299356077
othliab,89,mack_chain_ladder,-0.03274588299356077
othliab,89,bornhuetter_ferguson,0.0515624932875009
othliab,90,chain_ladder,-0.018090701467077062
othliab,90,mack_chain_ladder,-0.018090701467077062
othliab,90,bornhuetter_ferguson,0.07143076096546996
othliab,91,chain_ladder,-0.04315198658112884
othliab,91,mack_chain_ladder,-0.04315198658112884
othliab,91,bornhuetter_ferguson,0.071297137572281
othliab,92,chain_ladder,0.04596714171796426
othliab,92,mack_chain_ladder,0.04596714171796426
othliab,92,bornhuetter_ferguson,0.029534015053817062
othliab,93,chain_ladder,-0.027111494114348753
othliab,93,mack_chain_ladder,-0.027111494114348753
othliab,93,bornhuetter_ferguson,0.09004982241714997
othliab,94,chain_ladder,-0.0038281961712193524
othliab,94,mack_chain_ladder,-0.0038281961712193524
othliab,94,bornhuetter_ferguson,0.14395786856282902
othliab,95,chain_ladder,0.039207692473578325
othliab,95,mack_chain_ladder,0.039207692473578325
othliab,95,bornhuetter_ferguson,-0.03289458870392142
othliab,96,chain_ladder,-0.01733795369062346
othliab,96,mack_chain_ladder,-0.01733795369062346
othliab,96,bornhuetter_ferguson,0.02119245866872729
othliab,97,chain_ladder,0.03320817695528151
othliab,97,mack_chain_ladder,0.03320817695528151
othliab,97,bornhuetter_ferguson,0.04294958999438396
othliab,98,chain_ladder,0.001596609254411852
othliab,98,mack_chain_ladder,0.001596609254411852
othliab,98,bornhuetter_ferguson,0.1033062820939902
othliab,99,chain_ladder,-0.017023878863552132
othliab,99,mack_chain_ladder,-0.017023878863552132
othliab,99,bornhuetter_ferguson,0.06601455172023991
ppauto,0,chain_ladder,0.0003978728188278547
ppauto,0,mack_chain_ladder,0.0003978728188278547
ppauto,0,bornhuetter_ferguson,0.0007899802618898366
ppauto,1,chain_ladder,-0.001242475018795943
ppauto,1,mack_chain_ladder,-0.001242475018795943
ppauto,1,bornhuetter_ferguson,-0.0003494883166323663
ppauto,2,chain_ladder,-0.0004831340429998034
ppauto,2,mack_chain_ladder,-0.0004831340429998034
ppauto,2,bornhuetter_ferguson,0.0007226722464332659
ppauto,3,chain_ladder,-0.0005191790573139608
ppauto,3,mack_chain_ladder,-0.0005191790573139608
ppauto,3,bornhuetter_ferguson,0.0003638607346997243
ppauto,4,chain_ladder,0.009028457176165934
ppauto,4,mack_chain_ladder,0.009028457176165934
ppauto,4,bornhuetter_ferguson,0.0035418497124127825
ppauto,5,chain_ladder,0.0014763289960284583
ppauto,5,mack_chain_ladder,0.0014763289960284583
ppauto,5,bornhuetter_ferguson,0.00048314757247377646
ppauto,6,chain_ladder,-2.5937778066590605e-06
ppauto,6,mack_chain_ladder,-2.5937778066590605e-06
ppauto,6,bornhuetter_ferguson,0.0008110005270755895
ppauto,7,chain_ladder,-0.0003177682757261062
ppauto,7,mack_chain_ladder,-0.0003177682757261062
ppauto,7,bornhuetter_ferguson,0.00038317886149519996
ppauto,8,chain_ladder,0.0003274508877338492
ppauto,8,mack_chain_ladder,0.0003274508877338492
ppauto,8,bornhuetter_ferguson,0.0014334829814639303
ppauto,9,chain_ladder,-0.00025638925038562986
ppauto,9,mack_chain_ladder,-0.00025638925038562986
ppauto,9,bornhuetter_ferguson,0.0001210916032326481
ppauto,10,chain_ladder,-0.0007868143720780031
ppauto,10,mack_chain_ladder,-0.0007868143720780031
ppauto,10,bornhuetter_ferguson,-3.404833747638324e-05
ppauto,11,chain_ladder,-0.002006084364274784
ppauto,11,mack_chain_ladder,-0.002006084364274784
ppauto,11,bornhuetter_ferguson,0.0005378100333207904
ppauto,12,chain_ladder,-0.000803601345023851
ppauto,12,mack_chain_ladder,-0.000803601345023851
ppauto,12,bornhuetter_ferguson,-0.006052850376164812
ppauto,13,chain_ladder,-0.0007400014756096143
ppauto,13,mack_chain_ladder,-0.0007400014756096143
ppauto,13,bornhuetter_ferguson,0.000669789468535671
ppauto,14,chain_ladder,0.013179467783006105
ppauto,14,mack_chain_ladder,0.013179467783006105
ppauto,14,bornhuetter_ferguson,0.0025723529830798384
ppauto,15,chain_ladder,0.01017343160767349
ppauto,15,mack_chain_ladder,0.01017343160767349
ppauto,15,bornhuetter_ferguson,0.002053177009048825
ppauto,16,chain_ladder,0.00029204986960817096
ppauto,16,mack_chain_ladder,0.00029204986960817096
ppauto,16,bornhuetter_ferguson,0.0011415667959123214
ppauto,17,chain_ladder,-0.0023301848835953812
ppauto,17,mack_chain_ladder,-0.0023301848835953812
ppauto,17,bornhuetter_ferguson,-0.001280939477198293
ppauto,18,chain_ladder,-0.0022203726137526806
ppauto,18,mack_chain_ladder,-0.0022203726137526806
ppauto,18,bornhuetter_ferguson,-0.0018287592929008948
ppauto,19,chain_ladder,0.001030825892531176
ppauto,19,mack_chain_ladder,0.001030825892531176
ppauto,19,bornhuetter_ferguson,0.0005452259595724317
ppauto,20,chain_ladder,-0.0001880000707509664
ppauto,20,mack_chain_ladder,-0.0001880000707509664
ppauto,20,bornhuetter_ferguson,0.00028385763234689115
ppauto,21,chain_ladder,-0.0025378053349628536
ppauto,21,mack_chain_ladder,-0.0025378053349628536
ppauto,21,bornhuetter_ferguson,-0.0003901150014477554
ppauto,22,chain_ladder,-0.0008390984127359146
ppauto,22,mack_chain_ladder,-0.0008390984127359146
ppauto,22,bornhuetter_ferguson,4.794222256445502e-05
ppauto,23,chain_ladder,0.0014687240841069042
ppauto,23,mack_chain_ladder,0.0014687240841069042
ppauto,23,bornhuetter_ferguson,-0.0004859174564267882
ppauto,24,chain_ladder,7.982571844212158e-05
ppauto,24,mack_chain_ladder,7.982571844212158e-05
ppauto,24,bornhuetter_ferguson,0.00025444918499407254
ppauto,25,chain_ladder,-0.0007670835188930485
ppauto,25,mack_chain_ladder,-0.0007670835188930485
ppauto,25,bornhuetter_ferguson,0.0007012504395858652
ppauto,26,chain_ladder,-0.0017956830733803569
ppauto,26,mack_chain_ladder,-0.0017956830733803569
ppauto,26,bornhuetter_ferguson,-0.00022379249645468026
ppauto,27,chain_ladder,-0.0007090196508506911
ppauto,27,mack_chain_ladder,-0.0007090196508506911
ppauto,27,bornhuetter_ferguson,-0.0001380123631499634
ppauto,28,chain_ladder,0.0031373782386110234
ppauto,28,mack_chain_ladder,0.0031373782386110234
ppauto,28,bornhuetter_ferguson,0.005497853672477214
ppauto,29,chain_ladder,-0.0005068554191948913
ppauto,29,mack_chain_ladder,-0.0005068554191948913
ppauto,29,bornhuetter_ferguson,-0.0024084405833937478
ppauto,30,chain_ladder,0.010873953792708332
ppauto,30,mack_chain_ladder,0.010873953792708332
ppauto,30,bornhuetter_ferguson,0.0034509027848169185
ppauto,31,chain_ladder,-0.0025805216334604244
ppauto,31,mack_chain_ladder,-0.0025805216334604244
ppauto,31,bornhuetter_ferguson,-0.0005990021845188392
ppauto,32,chain_ladder,0.007097019130622687
ppauto,32,mack_chain_ladder,0.007097019130622687
ppauto,32,bornhuetter_ferguson,0.0015555697032559534
ppauto,33,chain_ladder,0.011967242564831069
ppauto,33,mack_chain_ladder,0.011967242564831069
ppauto,33,bornhuetter_ferguson,0.002717702965041397
ppauto,34,chain_ladder,-0.00016611744429113326
ppauto,34,mack_chain_ladder,-0.00016611744429113326
ppauto,34,bornhuetter_ferguson,0.0010391730625233177
ppauto,35,chain_ladder,-0.0016768287787304289
ppauto,35,mack_chain_ladder,-0.0016768287787304289
ppauto,35,bornhuetter_ferguson,-0.0016837259517797085
ppauto,36,chain_ladder,-0.001536396427429029
ppauto,36,mack_chain_ladder,-0.001536396427429029
ppauto,36,bornhuetter_ferguson,0.00041258366976229283
ppauto,37,chain_ladder,0.007778210833779622
ppauto,37,mack_chain_ladder,0.007778210833779622
ppauto,37,bornhuetter_ferguson,0.0028416824984262594
ppauto,38,chain_ladder,0.0060140703892045365
ppauto,38,mack_chain_ladder,0.0060140703892045365
ppauto,38,bornhuetter_ferguson,0.00022270414381028836
ppauto,39,chain_ladder,-0.00028599797494432267
ppauto,39,mack_chain_ladder,-0.00028599797494432267
ppauto,39,bornhuetter_ferguson,0.0008631359975776489
ppauto,40,chain_ladder,0.0009069933114684366
ppauto,40,mack_chain_ladder,0.0009069933114684366
ppauto,40,bornhuetter_ferguson,0.0006326440178927274
ppauto,41,chain_ladder,-0.00222545007517307
ppauto,41,mack_chain_ladder,-0.00222545007517307
ppauto,41,bornhuetter_ferguson,2.2682831411047196e-06
ppauto,42,chain_ladder,-0.00025729714605237833
ppauto,42,mack_chain_ladder,-0.00025729714605237833
ppauto,42,bornhuetter_ferguson,-0.0004215640609635343
ppauto,43,chain_ladder,-0.0016641438346256753
ppauto,43,mack_chain_ladder,-0.0016641438346256753
ppauto,43,bornhuetter_ferguson,-0.0010580894941114047
ppauto,44,chain_ladder,0.009298498766818408
ppauto,44,mack_chain_ladder,0.009298498766818408
ppauto,44,bornhuetter_ferguson,0.0020933216707955432
ppauto,45,chain_ladder,-0.001929431338529008
ppauto,45,mack_chain_ladder,-0.001929431338529008
ppauto,45,bornhuetter_ferguson,6.218579122775556e-05
ppauto,46,chain_ladder,0.011518617116424094
ppauto,46,mack_chain_ladder,0.011518617116424094
ppauto,46,bornhuetter_ferguson,0.0022105112623744053
ppauto,47,chain_ladder,-0.002339711685356348
ppauto,47,mack_chain_ladder,-0.002339711685356348
ppauto,47,bornhuetter_ferguson,-7.730633044622012e-05
ppauto,48,chain_ladder,0.001794121508486057
ppauto,48,mack_chain_ladder,0.001794121508486057
ppauto,48,bornhuetter_ferguson,0.0004973857205190987
ppauto,49,chain_ladder,-0.0016484088140373237
ppauto,49,mack_chain_ladder,-0.0016484088140373237
ppauto,49,bornhuetter_ferguson,3.201180835122482e-05
ppauto,50,chain_ladder,-0.00045447079535340933
ppauto,50,mack_chain_ladder,-0.00045447079535340933
ppauto,50,bornhuetter_ferguson,0.0005051898034880042
ppauto,51,chain_ladder,-0.0029107220708165017
ppauto,51,mack_chain_ladder,-0.0029107220708165017
ppauto,51,bornhuetter_ferguson,-0.0010972808117051935
ppauto,52,chain_ladder,0.00989872179920671
ppauto,52,mack_chain_ladder,0.00989872179920671
ppauto,52,bornhuetter_ferguson,0.00814997913240916
ppauto,53,chain_ladder,-0.001496788649321411
ppauto,53,mack_chain_ladder,-0.001496788649321411
ppauto,53,bornhuetter_ferguson,0.00020038474862725446
ppauto,54,chain_ladder,-0.001914864136935325
ppauto,54,mack_chain_ladder,-0.001914864136935325
ppauto,54,bornhuetter_ferguson,0.00014747647218317205
ppauto,55,chain_ladder,0.00017892388507488488
ppauto,55,mack_chain_ladder,0.00017892388507488488
ppauto,55,bornhuetter_ferguson,1.95304749707822e-05
ppauto,56,chain_ladder,-0.0007607366769821072
ppauto,56,mack_chain_ladder,-0.0007607366769821072
ppauto,56,bornhuetter_ferguson,-0.00035259357514763194
ppauto,57,chain_ladder,-0.00048670342622278597
ppauto,57,mack_chain_ladder,-0.00048670342622278597
ppauto,57,bornhuetter_ferguson,-0.0005064267118741673
ppauto,58,chain_ladder,0.015318227110020578
ppauto,58,mack_chain_ladder,0.015318227110020578
ppauto,58,bornhuetter_ferguson,0.007902643425920935
ppauto,59,chain_ladder,-0.0005308210825268651
ppauto,59,mack_chain_ladder,-0.0005308210825268651
ppauto,59,bornhuetter_ferguson,0.0007521512567558827
ppauto,60,chain_ladder,0.0019052715798961721
ppauto,60,mack_chain_ladder,0.0019052715798961721
ppauto,60,bornhuetter_ferguson,-0.0026207197265083635
ppauto,61,chain_ladder,0.01489327734570368
ppauto,61,mack_chain_ladder,0.01489327734570368
ppauto,61,bornhuetter_ferguson,0.006726455987634979
ppauto,62,chain_ladder,0.0015480882837279261
ppauto,62,mack_chain_ladder,0.0015480882837279261
ppauto,62,bornhuetter_ferguson,0.0006026930909449539
ppauto,63,chain_ladder,0.0004910263799549275
ppauto,63,mack_chain_ladder,0.0004910263799549275
