source_kind,local_path,source_url,revision,sha256,bytes,file_count,license_files,declared_license,status,note
huggingface,data/raw/huggingface/butterflylabs_ai-incidents/README.md,https://huggingface.co/datasets/butterflylabs/ai-incidents,a867edbc6ce5380343fff69fb7f97d2288f16ec9,81aa36392409038860d88cce4fc87a7e16bf0367dbc5cd82f388c82ecccedd52,2671,1,,cc-by-4.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/deepset_prompt-injections/.gitattributes,https://huggingface.co/datasets/deepset/prompt-injections,4f61ecb038e9c3fb77e21034b22511b523772cdd,79deb409a995d414d9b2e89b5e16a5f46fcaa7596c63242dd0bd72311a422458,2265,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/deepset_prompt-injections/data/test-00000-of-00001-701d16158af87368.parquet,https://huggingface.co/datasets/deepset/prompt-injections,4f61ecb038e9c3fb77e21034b22511b523772cdd,39ac797cabc157eeed58435a08593b2952bb6cb16fc394a2d383f447cc7b246e,10892,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/deepset_prompt-injections/data/train-00000-of-00001-9564e8b05b4757ab.parquet,https://huggingface.co/datasets/deepset/prompt-injections,4f61ecb038e9c3fb77e21034b22511b523772cdd,2e10bc7ab30f542c97e4e83e2a5683000b5057d25ec10908784c631d44124c04,40323,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/deepset_prompt-injections/gitattributes.txt,https://huggingface.co/datasets/deepset/prompt-injections,4f61ecb038e9c3fb77e21034b22511b523772cdd,79deb409a995d414d9b2e89b5e16a5f46fcaa7596c63242dd0bd72311a422458,2265,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/deepset_prompt-injections/README.md,https://huggingface.co/datasets/deepset/prompt-injections,4f61ecb038e9c3fb77e21034b22511b523772cdd,d90b4518dfe06154deeec938243d1ec9119bdfbfd2105aee9cf1567999764b94,500,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/.gitattributes,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,f4e703ea6e44bbebe53aceed2a89c11e40b88b7ae130c480c89860ab805ffc8f,2307,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/balanced/jailbreak_dataset_full_balanced.csv,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,9f3c4ef27a58287738b2517c6cd138c16ea1bf87cb00a1c2daf502df85799561,1679485,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/balanced/jailbreak_dataset_test_balanced.csv,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,809ef0d7c82fa05c31e818e9c3ff68f769632ac6d11cc3b43254cada577869a9,369990,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/balanced/jailbreak_dataset_train_balanced.csv,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,e0c1460d229dc5d9162d5393a4e5e42382e862d04f400354bd4123b7d5257fff,1309507,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/default/jailbreak_dataset_full.csv,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,79a7b90b0abe00e3586cc5048353c3236543cca228a1ee261fe3b57a7cb7e29f,2143822,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/default/jailbreak_dataset_test.csv,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,a546ce540973d8f5ef87ce3be4bd21ee5923154b9dda86eba5a12c7fa00829da,453350,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/default/jailbreak_dataset_train.csv,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,a5cb24b0865ef37a248d6d82bd21026ce39c89f11abae5d26d4ae58aad3ffe40,1690484,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/jackhhao_jailbreak-classification/README.md,https://huggingface.co/datasets/jackhhao/jailbreak-classification,2f2ceeb39658696fd3f462403562b6eea5306287,4698cabf6cef60b56885cdd49c6a4386909c16715e89a06ba1e80ebef8fc93be,988,1,,apache-2.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/.gitattributes,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,e7a120ab07b1bc5b486be249e9fc6c83d59448d0093e1dfebe95d1566d9cafc0,2461,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Algorithm-Generated.parquet,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,1d1720f4a8416ee0ed64bc13fa3f75655891e760a917924a071deac443133cf8,625066,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Hand-Crafted.parquet,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d28ffe10b124b2ba46a662be3b438fbe0de7c4c4fcba4f46302c0a4b2575f62f,1269999,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/README.md,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,377fe597ae179e4757fecfc739bdcf2aa5407057a017ed6d835fe0ae40855a76,1768,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/1.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9a3295bd60713bf8603ad91b2ef3e563cefca448195cf7a19a046fa0b6ba3408,11626,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/10.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,eeac359270ccc332502e89fc0ca5c038611173eeea7284fad127b655ad36ede0,12318,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/100.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,2fffcaae6cac96e4a9ae7595a28063b590888baa73d08cdf9c0054adac4c9aa6,21094,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/101.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,765a5c7040a7007afd6d9c8faf83c23bab300243d531d3e53b135baa7e9186cc,14062,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/102.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,935774d2cb98bf7e6453a7a6aff94fe2bd98267274728a0417f1c441e7b312e8,9293,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/103.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f0f8d82f14a673ae00c24aca1e771827049844f6cfa15d61d4b72c74affe98c4,32540,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/104.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,af8a08cdf6d265bc060ecae77ed99caa5b5733f7aa663f4d8bc766cf650a7b20,27525,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/105.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8a91aa3665b1591c5398dc9fcdedb00fba2606a7b1bb61e373302461c92cdb00,14915,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/106.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,6ee195b9ce76f789e0b36fad153a353ff8fd28641bd79e6c9bbe2a8fd3444e20,13853,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/107.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,6fe95191a37d81f0432c0c362358d6cc01612c10f1ef5dd3af8dcc40e83dcdd6,20172,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/108.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bea42c85187bd977d955eceb4115755c459c772b671e4e9733ec608a733dbfef,72043,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/109.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,66dfd5cdafa2dc50f1283b55f9e935f617b9d80a69b4bbf474de604c1ff8b1c3,32977,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/11.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,332bd4e883e8c1ce2b7b6d97552fd9a5481de9e9cd9ae468be9540e673ff7068,20531,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/110.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9d0c62059ce461390fe0bea7d6bd78fb6c2e1e01946e541c950d56897383f340,60293,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/111.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,facf13a0720f86bd6bfc0007a9212b1421532713443a359ca7f11f7109c4ff81,24084,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/112.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,48e2eb4577bf8e09f2d6618561bd5977d535fabfb9ef5c9deb89ad5f1a04c1d1,20762,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/113.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a9957b1fb43af7e76f59013a66024da0ef3a281a4843343f45d7d1cc8a6b651e,25204,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/114.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,24948fd74affe6245b8ade2d5aef16717b30aaf6892ff786cbc847fe82d293a6,22124,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/115.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7c733ad545d325537e73fa8ededb05db9ebe238128c3ec64d7b29f4763f4bb1a,18081,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/116.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f2256cbc9c5789a0f02af1b60b697064d4785092d5b2c867c5477ed94e7f7dcb,22322,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/117.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b5d1c09a002433e5659f3ac661e8b216a5a3b57dfc13c9bd0e856b224d323854,18231,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/118.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,638fc3382279bd5ee7bf32e763192ca2621845b2a9eb874751648decfe4a3ffa,19744,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/119.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ea5043b639c87444994e59a256f7048613e6c86f36c84431c6d12852c0b3b8a6,19436,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/12.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,07f00447c7acf77e93450172a2440332d3a60694196b4abdcbdc9d2558af4e92,9617,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/120.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d184a3fb08d6746c471464f03f3bb6a3cbb46b58ebb80e8bfbd5f94b000c0108,25048,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/121.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,4de401eab6dbacc2cdec156461216c1d4f2985c7e904b45c1975e5267115d606,18017,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/122.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,624e1d0fd0d1816d7c0f1eea19965b4b59e1e18480c0f005a57e6660a0713801,33678,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/123.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,62b99f81a05eb3c3fe53d19b81c233a510380158941696e3c1ced98fc350dbaa,15172,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/124.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8fe2c5197951120518f150b7be1bbcf92ea1d89bc1c90e048ad8e31bf7ae172d,14663,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/125.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,633757f1828f3e5bed9b5588a9de064a8f7be3970fb784a713dd59dc995ef3c8,14245,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/126.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,0f498748c12decb5ecdc07ceedc37c3f54d989a4181c913bb6faf756f33d00c6,17392,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/13.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,49aa6026f0ef77649add87dbf99262d0b9f93f4e2d5c016fa365ee5a14c24512,24412,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/14.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,00b9b8a77401fe31b57e8810bb9d24cf8e499ead43ce4d8301ee2ad19407e6f6,27870,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/15.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,2ebcea095ae31c7926ecbe8b6cec44653b9a55da3181e055ea2667002719ba5d,19930,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/16.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a50d0a5df5bdb893283418d0d3cb74f4db0075b8264167746f165893e845a379,18230,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/17.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,cab5487ff9f5cd060a8891b339214536b2695258845dea7bdf971ebb4618f1e7,19193,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/18.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,280fe3958c119ffaffa1c4e9bf0fc77b4f4a9c6944b0247d9e62c864913e5708,20651,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/19.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,1f0a735cc1c0b5fd9e15cdf9db5669c46364cd3fec8cc75039e679b844547ace,18417,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/2.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,42a02f83aeca6467e0217125f61942f2b9be05a49aaadde2af6b31966d8a6b91,17892,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/20.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bd545e32690e852d1af4e23fd542ab7ae6862c5d54d854fbe3bafb8adc7be22a,37024,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/21.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,6240a992b2ae60b8d48193fd8ee871d5f1401eccae81eb973775aa54ad7c40fc,8765,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/22.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,006ce93bfc74314ca01d9c6fdfcd6f76deff0ed2db63610f47b89cab6e4dd73e,18800,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/23.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,068d4f4f66ca0bf92763789712f2120baed834df33ceb27398bbefd76c70a817,15746,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/24.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7bcd94281e7816bf7ba087aaa16cd6595b9d7a965c7f815e0e0c22f1f5884518,17538,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/25.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ce68263c4909552c380b568fe7ae2fddfce33ce8b4ae9c31afab118fe3a9a908,35571,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/26.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,3032ea6b981d011ebf31eaa67271e75ffbc440cfecf8d1643bb537d04340a054,23542,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/27.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,e10e7755bd342505b2a164d820182356a5d969bfcf1391a2c38d3d70bdb089f9,19300,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/28.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b844862b1cc0e13d2fb0ed48dddfe4e05f1a9b8d53e06a673d3087ecd10e32d7,41865,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/29.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,368ee1db49c0fbf1a9810d87c30544635afd5a6a923a633adfef9a3f1aa47053,25043,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/3.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d38b1283f55122b4fcaa4bed66ee383d1ff3bdb20a20a39825ab5f432fad21b1,22555,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/30.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,5525422bbab4da0109e3b78bcadd183d2a1743192928bcb2feb43abe5705514b,15232,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/31.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,0a258cf70f820a884b81345cbe56dc037911d81edcefb43b7a8171bb620965fc,19824,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/32.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,3834117c0ffa9c684756cfcaaeeb4ca94663bcf54ea9cd71760b05f07b167bfa,21344,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/33.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,e21526680d276a4a0ef015f1f521c361c783fa972a029f47a3e4e0a865cf199d,17884,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/34.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9b7e4634b347787f6a8c46d55a9cfde504c5a542010ee32ee087848f3498857c,14400,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/35.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,394f0e6da99317e403ba6638757eaecee2cfc2f9fd75c5592e4a8a810182bcd5,57208,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/36.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,5682a2cfbf8d8b17db655ea702ae9357f83df934e20c37af36e764984893b2a1,19060,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/37.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,fdaab874179cddfba3679a5c5764fb11068a01abecbaa68d2ab97b2db839d8b8,17010,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/38.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8b0365ea05b42004a34c3c3027a3c3900fae5b91ae0d5d8e6b5dcdce69463f2c,9691,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/39.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,c9d60d1ffa7db47a40df62b3d57191cfc71505d37f9170515608db25f7b1a06e,18318,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/4.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9cab137dff33575bcb566132f86a47ccaa687b176823298e7f31ab1fbe4c8a8e,15510,1,,not declared in dataset card,verified,File SHA-256 verified locally.
